Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - userdetail.add(value4),Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.001s,PASSED
"Statement - value3 = js.executeScript(""return arguments[0].value"", element3).toString()",Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.009s,PASSED
Statement - userdetail.add(value3),Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.001s,PASSED
"Statement - duty = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/i_), 30)",Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.024s,PASSED
"Statement - value5 = js.executeScript(""return $(""[name='state']"").val()"", duty).toString()",Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.006s,PASSED
Statement - println(value5),Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.001s,PASSED
"Statement - If (value5 == ""1"")",Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.005s,PASSED
Statement - println(userdetail),Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.002s,PASSED
Statement - If (userinfo == userdetail),Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.006s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.126s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 15:07:00,2019-04-17 15:07:00,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/010_Edit_User_error",Chrome 73.0.3683.75,"1.搜索人员，并编辑第一个。
验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入",2019-04-17 15:07:02,2019-04-17 15:07:39,36.945s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 15:07:02,2019-04-17 15:07:02,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 15:07:03,2019-04-17 15:07:15,12.239s,PASSED
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 15:07:15,2019-04-17 15:07:16,1.226s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:16,2019-04-17 15:07:16,0.190s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:16,2019-04-17 15:07:17,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:17,2019-04-17 15:07:18,0.196s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:18,2019-04-17 15:07:19,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:19,2019-04-17 15:07:19,0.150s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:19,2019-04-17 15:07:21,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:21,2019-04-17 15:07:21,0.138s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:21,2019-04-17 15:07:22,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:22,2019-04-17 15:07:22,0.099s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:22,2019-04-17 15:07:23,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:23,2019-04-17 15:07:23,0.130s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:23,2019-04-17 15:07:24,1.012s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:24,2019-04-17 15:07:24,0.150s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:24,2019-04-17 15:07:25,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:25,2019-04-17 15:07:25,0.130s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/tips_save), 10))",Chrome 73.0.3683.75,,2019-04-17 15:07:25,2019-04-17 15:07:27,1.146s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:27,2019-04-17 15:07:28,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:28,2019-04-17 15:07:28,0.115s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:28,2019-04-17 15:07:29,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:29,2019-04-17 15:07:29,0.108s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:29,2019-04-17 15:07:30,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:30,2019-04-17 15:07:30,0.097s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:30,2019-04-17 15:07:31,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:31,2019-04-17 15:07:31,0.115s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:31,2019-04-17 15:07:32,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:32,2019-04-17 15:07:32,0.185s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:32,2019-04-17 15:07:33,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:33,2019-04-17 15:07:33,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:33,2019-04-17 15:07:34,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:34,2019-04-17 15:07:35,0.238s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:35,2019-04-17 15:07:36,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:36,2019-04-17 15:07:36,0.230s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:36,2019-04-17 15:07:36,0.088s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/save_email), 10))",Chrome 73.0.3683.75,,2019-04-17 15:07:36,2019-04-17 15:07:37,1.183s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 15:07:37,2019-04-17 15:07:37,0.009s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/011_edit_user_normal",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才编辑的用户，验证是否成功编辑。,2019-04-17 15:07:39,2019-04-17 15:08:11,32.122s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 15:07:39,2019-04-17 15:07:39,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 15:07:40,2019-04-17 15:07:52,12.553s,PASSED
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 15:07:52,2019-04-17 15:07:53,1.143s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:07:53,2019-04-17 15:07:53,0.172s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:53,2019-04-17 15:07:54,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:54,2019-04-17 15:07:54,0.114s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:54,2019-04-17 15:07:55,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:55,2019-04-17 15:07:56,0.144s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:56,2019-04-17 15:07:58,2.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:58,2019-04-17 15:07:58,0.147s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:58,2019-04-17 15:07:59,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:07:59,2019-04-17 15:07:59,0.112s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:07:59,2019-04-17 15:08:00,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:08:00,2019-04-17 15:08:00,0.164s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:00,2019-04-17 15:08:01,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:08:01,2019-04-17 15:08:01,0.160s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:01,2019-04-17 15:08:02,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:08:02,2019-04-17 15:08:02,0.187s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:02,2019-04-17 15:08:03,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:08:03,2019-04-17 15:08:04,0.250s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:04,2019-04-17 15:08:05,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:08:05,2019-04-17 15:08:05,0.156s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:05,2019-04-17 15:08:07,2.006s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 15:08:07,2019-04-17 15:08:07,0.210s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:07,2019-04-17 15:08:08,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 15:08:08,2019-04-17 15:08:08,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 15:08:08,2019-04-17 15:08:09,1.004s,PASSED
"Statement - data_content = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Search/td_number1), ""data-content"")",Chrome 73.0.3683.75,,2019-04-17 15:08:09,2019-04-17 15:08:09,0.092s,PASSED
Statement - If (data_content == username),Chrome 73.0.3683.75,,2019-04-17 15:08:09,2019-04-17 15:08:09,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 15:08:09,2019-04-17 15:08:09,0.003s,PASSED
