Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - userdetail.add(value4),Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.002s,PASSED
"Statement - value3 = js.executeScript(""return arguments[0].value"", element3).toString()",Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.013s,PASSED
Statement - userdetail.add(value3),Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.001s,PASSED
"Statement - duty = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/i_), 30)",Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.031s,PASSED
"Statement - value5 = js.executeScript(""return $(""[name='state']"").val()"", duty).toString()",Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.006s,PASSED
Statement - println(value5),Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.001s,PASSED
"Statement - If (value5 == ""1"")",Chrome 73.0.3683.75,,2019-04-17 14:17:48,2019-04-17 14:17:48,0.002s,PASSED
Statement - println(userdetail),Chrome 73.0.3683.75,,2019-04-17 14:17:49,2019-04-17 14:17:49,0.002s,PASSED
Statement - If (userinfo == userdetail),Chrome 73.0.3683.75,,2019-04-17 14:17:49,2019-04-17 14:17:49,0.006s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:17:49,2019-04-17 14:17:49,0.117s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:17:49,2019-04-17 14:17:50,0.824s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/010_Edit_User_error",Chrome 73.0.3683.75,"1.搜索人员，并编辑第一个。
验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入",2019-04-17 14:17:52,2019-04-17 14:18:31,38.704s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:17:53,2019-04-17 14:17:53,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:17:53,2019-04-17 14:18:07,13.860s,PASSED
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 14:18:07,2019-04-17 14:18:08,1.075s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:08,2019-04-17 14:18:08,0.238s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:08,2019-04-17 14:18:09,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:09,2019-04-17 14:18:09,0.175s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:09,2019-04-17 14:18:10,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:10,2019-04-17 14:18:11,0.247s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:11,2019-04-17 14:18:13,2.009s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:13,2019-04-17 14:18:13,0.194s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:13,2019-04-17 14:18:14,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:14,2019-04-17 14:18:14,0.112s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:14,2019-04-17 14:18:15,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:15,2019-04-17 14:18:15,0.219s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:15,2019-04-17 14:18:16,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:16,2019-04-17 14:18:16,0.170s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:16,2019-04-17 14:18:17,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:17,2019-04-17 14:18:17,0.109s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/tips_save), 10))",Chrome 73.0.3683.75,,2019-04-17 14:18:17,2019-04-17 14:18:19,1.196s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:19,2019-04-17 14:18:20,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:20,2019-04-17 14:18:20,0.171s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:20,2019-04-17 14:18:21,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:21,2019-04-17 14:18:21,0.112s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:21,2019-04-17 14:18:22,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:22,2019-04-17 14:18:22,0.111s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:22,2019-04-17 14:18:23,1.007s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:23,2019-04-17 14:18:23,0.117s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:23,2019-04-17 14:18:24,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:24,2019-04-17 14:18:24,0.170s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:24,2019-04-17 14:18:25,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:25,2019-04-17 14:18:25,0.160s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:25,2019-04-17 14:18:26,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:26,2019-04-17 14:18:27,0.194s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:27,2019-04-17 14:18:28,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:28,2019-04-17 14:18:28,0.144s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:28,2019-04-17 14:18:28,0.109s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/user_info/save_email), 10))",Chrome 73.0.3683.75,,2019-04-17 14:18:28,2019-04-17 14:18:29,1.180s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:18:29,2019-04-17 14:18:29,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/011_edit_user_normal",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才编辑的用户，验证是否成功编辑。,2019-04-17 14:18:31,2019-04-17 14:19:04,32.900s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:18:31,2019-04-17 14:18:31,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:18:31,2019-04-17 14:18:44,12.850s,PASSED
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 14:18:44,2019-04-17 14:18:45,1.051s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:45,2019-04-17 14:18:46,0.170s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:46,2019-04-17 14:18:47,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:47,2019-04-17 14:18:47,0.148s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:47,2019-04-17 14:18:48,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:48,2019-04-17 14:18:48,0.194s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:48,2019-04-17 14:18:50,2.479s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:50,2019-04-17 14:18:51,0.188s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:51,2019-04-17 14:18:52,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:52,2019-04-17 14:18:52,0.099s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:52,2019-04-17 14:18:53,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:53,2019-04-17 14:18:53,0.173s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:53,2019-04-17 14:18:54,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:54,2019-04-17 14:18:54,0.208s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:54,2019-04-17 14:18:55,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:55,2019-04-17 14:18:55,0.215s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:55,2019-04-17 14:18:56,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:18:56,2019-04-17 14:18:57,0.270s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:57,2019-04-17 14:18:58,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:18:58,2019-04-17 14:18:58,0.128s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:18:58,2019-04-17 14:19:00,2.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:19:00,2019-04-17 14:19:00,0.160s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:19:00,2019-04-17 14:19:01,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:19:01,2019-04-17 14:19:01,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:19:01,2019-04-17 14:19:02,1.002s,PASSED
"Statement - data_content = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Search/td_number1), ""data-content"")",Chrome 73.0.3683.75,,2019-04-17 14:19:02,2019-04-17 14:19:02,0.057s,PASSED
Statement - If (data_content == username),Chrome 73.0.3683.75,,2019-04-17 14:19:02,2019-04-17 14:19:02,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:19:02,2019-04-17 14:19:02,0.006s,PASSED
