Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - value2 = js.executeScript(""return arguments[0].value"", element2).toString()",Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.008s,PASSED
Statement - userdetail.add(value2),Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.001s,PASSED
"Statement - value4 = js.executeScript(""return arguments[0].value"", element4).toString()",Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.009s,PASSED
Statement - userdetail.add(value4),Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.002s,PASSED
"Statement - value3 = js.executeScript(""return arguments[0].value"", element3).toString()",Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.010s,PASSED
Statement - userdetail.add(value3),Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.001s,PASSED
"Statement - duty = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Edit_user_info/i_), 30)",Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.058s,PASSED
"Statement - value5 = js.executeScript(""return $(""[name='state']"").val()"", duty).toString()",Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.008s,PASSED
Statement - println(value5),Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.001s,PASSED
"Statement - If (value5 == ""1"")",Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.003s,PASSED
Statement - println(userdetail),Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.001s,PASSED
Statement - If (userinfo == userdetail),Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.001s,PASSED
Statement - Else,Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:44,0.011s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:44,2019-04-17 12:37:45,0.793s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/010_Edit_User_error",Chrome 73.0.3683.75,"1.搜索人员，并编辑第一个。
验证当必填项为空的时候，应该对应弹出提示；
验证邮箱格式不对的时候，演出对应提示；验证号码只能支持数字输入，其他字符无法输入",2019-04-17 12:37:47,2019-04-17 12:37:52,5.084s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:47,2019-04-17 12:37:47,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:47,2019-04-17 12:37:47,0.002s,NOT_RUN
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 12:37:47,2019-04-17 12:37:49,1.140s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:37:49,2019-04-17 12:37:49,0.110s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:37:49,2019-04-17 12:37:50,1.018s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:37:50,2019-04-17 12:37:50,0.387s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:50,2019-04-17 12:37:50,0.008s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/011_edit_user_normal",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才编辑的用户，验证是否成功编辑。,2019-04-17 12:37:52,2019-04-17 12:37:56,3.720s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:52,2019-04-17 12:37:52,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:52,2019-04-17 12:37:52,0.001s,NOT_RUN
maximizeWindow,Chrome 73.0.3683.75,,2019-04-17 12:37:52,2019-04-17 12:37:52,0.007s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 12:37:52,2019-04-17 12:37:52,0.103s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 12:37:52,2019-04-17 12:37:53,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 12:37:53,2019-04-17 12:37:54,0.338s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 12:37:54,2019-04-17 12:37:54,0.011s,PASSED
